date,value,category
2022-10-02,142,C4
2022-10-01,510,C3
2022-09-30,19,C1
2022-09-29,342,C2
2022-09-28,992,C2
2022-09-27,200,C4
2022-09-26,17,C2
2022-09-25,900,C4
2022-09-24,112,C2
2022-09-23,48,C3
2022-09-22,743,C3
2022-09-21,985,C2
2022-09-20,860,C4
2022-09-19,146,C1
2022-09-18,962,C4
2022-09-17,804,C4
2022-09-16,851,C3
2022-09-15,760,C4
2022-09-14,131,C4
2022-09-13,625,C1
2022-09-12,607,C1
2022-09-11,482,C3
2022-09-10,458,C2
2022-09-09,596,C2
2022-09-08,998,C3
2022-09-07,714,C4
2022-09-06,812,C2
2022-09-05,265,C2
2022-09-04,405,C1
2022-09-03,631,C2
2022-09-02,697,C4
2022-09-01,385,C3
2022-08-31,177,C3
2022-08-30,562,C2
2022-08-29,863,C1
2022-08-28,212,C3
2022-08-27,817,C4
2022-08-26,147,C4
2022-08-25,490,C4
2022-08-24,539,C2
2022-08-23,270,C1
2022-08-22,289,C3
2022-08-21,65,C3
2022-08-20,410,C2
2022-08-19,470,C2
2022-08-18,937,C1
2022-08-17,696,C2
2022-08-16,105,C1
2022-08-15,844,C1
2022-08-14,71,C3
2022-08-13,954,C4
2022-08-12,883,C1
2022-08-11,657,C3
2022-08-10,418,C4
2022-08-09,611,C2
2022-08-08,809,C3
2022-08-07,240,C3
2022-08-06,856,C3
2022-08-05,222,C3
2022-08-04,516,C4
2022-08-03,54,C4
2022-08-02,982,C4
2022-08-01,21,C1
2022-07-31,924,C2
2022-07-30,501,C4
2022-07-29,442,C4
2022-07-28,560,C1
2022-07-27,365,C2
2022-07-26,754,C2
2022-07-25,63,C3
2022-07-24,938,C1
2022-07-23,446,C1
2022-07-22,63,C1
2022-07-21,987,C2
2022-07-20,900,C2
2022-07-19,487,C1
2022-07-18,133,C1
2022-07-17,743,C4
2022-07-16,585,C1
2022-07-15,758,C1
2022-07-14,819,C1
2022-07-13,911,C2
2022-07-12,174,C3
2022-07-11,225,C2
2022-07-10,338,C1
2022-07-09,292,C1
2022-07-08,708,C4
2022-07-07,303,C1
2022-07-06,930,C1
2022-07-05,464,C2
2022-07-04,333,C1
2022-07-03,926,C3
2022-07-02,999,C1
2022-07-01,666,C1
2022-06-30,259,C2
2022-06-29,706,C1
2022-06-28,894,C1
2022-06-27,66,C4
2022-06-26,795,C2
2022-06-25,147,C3
2022-06-24,908,C2
2022-06-23,148,C2
2022-06-22,299,C1
2022-06-21,496,C3
2022-06-20,301,C3
2022-06-19,293,C1
2022-06-18,17,C1
2022-06-17,279,C1
2022-06-16,558,C3
2022-06-15,71,C1
2022-06-14,592,C1
2022-06-13,569,C2
2022-06-12,106,C4
2022-06-11,818,C2
2022-06-10,69,C4
2022-06-09,538,C3
2022-06-08,574,C4
2022-06-07,729,C3
2022-06-06,480,C2
2022-06-05,556,C3
2022-06-04,790,C1
2022-06-03,271,C3
2022-06-02,820,C4
2022-06-01,914,C4
2022-05-31,738,C2
2022-05-30,975,C4
2022-05-29,321,C4
2022-05-28,536,C2
2022-05-27,661,C3
2022-05-26,711,C4
2022-05-25,74,C4
2022-05-24,422,C2
2022-05-23,825,C3
2022-05-22,317,C1
2022-05-21,891,C1
2022-05-20,871,C2
2022-05-19,79,C4
2022-05-18,995,C4
2022-05-17,526,C3
2022-05-16,414,C1
2022-05-15,327,C4
2022-05-14,709,C1
2022-05-13,802,C3
2022-05-12,883,C2
2022-05-11,867,C4
2022-05-10,496,C2
2022-05-09,282,C3
2022-05-08,896,C1
2022-05-07,264,C2
2022-05-06,980,C3
2022-05-05,468,C4
2022-05-04,32,C4
2022-05-03,227,C1
2022-05-02,175,C1
2022-05-01,615,C4
2022-04-30,388,C2
2022-04-29,89,C3
2022-04-28,108,C2
2022-04-27,614,C4
2022-04-26,765,C1
2022-04-25,707,C1
2022-04-24,596,C3
2022-04-23,185,C2
2022-04-22,330,C4
2022-04-21,48,C2
2022-04-20,729,C2
2022-04-19,560,C4
2022-04-18,511,C4
2022-04-17,649,C4
2022-04-16,203,C4
2022-04-15,577,C2
2022-04-14,621,C4
2022-04-13,216,C4
2022-04-12,349,C1
2022-04-11,620,C4
2022-04-10,612,C4
2022-04-09,491,C4
2022-04-08,711,C4
2022-04-07,746,C4
2022-04-06,293,C4
2022-04-05,586,C1
2022-04-04,594,C4
2022-04-03,648,C4
2022-04-02,175,C4
2022-04-01,988,C4
2022-03-31,965,C2
2022-03-30,928,C2
2022-03-29,317,C1
2022-03-28,861,C4
2022-03-27,151,C2
2022-03-26,245,C1
2022-03-25,795,C1
2022-03-24,369,C1
2022-03-23,305,C2
2022-03-22,153,C3
2022-03-21,816,C1
2022-03-20,565,C3
2022-03-19,768,C4
2022-03-18,846,C4
2022-03-17,506,C2
2022-03-16,272,C1
2022-03-15,90,C1
2022-03-14,968,C4
2022-03-13,950,C4
2022-03-12,849,C4
2022-03-11,122,C1
2022-03-10,729,C4
2022-03-09,629,C2
2022-03-08,544,C1
2022-03-07,111,C1
2022-03-06,929,C3
2022-03-05,88,C4
2022-03-04,809,C3
2022-03-03,74,C4
2022-03-02,512,C4
2022-03-01,188,C4
2022-02-28,196,C2
2022-02-27,823,C2
2022-02-26,943,C4
2022-02-25,537,C4
2022-02-24,155,C3
2022-02-23,125,C2
2022-02-22,706,C2
2022-02-21,444,C1
2022-02-20,566,C4
2022-02-19,647,C1
2022-02-18,252,C3
2022-02-17,997,C1
2022-02-16,153,C4
2022-02-15,52,C3
2022-02-14,397,C2
2022-02-13,162,C2
2022-02-12,169,C2
2022-02-11,588,C1
2022-02-10,223,C3
2022-02-09,494,C1
2022-02-08,116,C3
2022-02-07,245,C2
2022-02-06,536,C2
2022-02-05,711,C1
2022-02-04,65,C1
2022-02-03,313,C2
2022-02-02,452,C4
2022-02-01,977,C3
2022-01-31,269,C2
2022-01-30,123,C1
2022-01-29,235,C1
2022-01-28,250,C3
2022-01-27,560,C1
2022-01-26,549,C4
2022-01-25,181,C3
2022-01-24,655,C1
2022-01-23,646,C4
2022-01-22,379,C4
2022-01-21,822,C1
2022-01-20,864,C4
2022-01-19,189,C1
2022-01-18,980,C4
2022-01-17,49,C1
2022-01-16,913,C1
2022-01-15,879,C3
2022-01-14,850,C1
2022-01-13,72,C3
2022-01-12,755,C2
2022-01-11,305,C2
2022-01-10,788,C1
2022-01-09,697,C1
2022-01-08,50,C4
2022-01-07,879,C4
2022-01-06,881,C3
2022-01-05,751,C3
2022-01-04,825,C3
2022-01-03,960,C2
2022-01-02,195,C1
2022-01-01,438,C3
2021-12-31,447,C2
2021-12-30,463,C2
2021-12-29,681,C3
2021-12-28,578,C4
2021-12-27,628,C2
2021-12-26,641,C4
2021-12-25,822,C3
2021-12-24,862,C3
2021-12-23,928,C2
2021-12-22,306,C3
2021-12-21,285,C3
2021-12-20,501,C1
2021-12-19,884,C2
2021-12-18,877,C4
2021-12-17,416,C3
2021-12-16,723,C2
2021-12-15,234,C4
2021-12-14,366,C3
2021-12-13,962,C1
2021-12-12,971,C1
2021-12-11,624,C2
2021-12-10,562,C2
2021-12-09,59,C1
2021-12-08,860,C1
2021-12-07,218,C2
2021-12-06,656,C1
2021-12-05,485,C3
2021-12-04,349,C2
2021-12-03,759,C3
2021-12-02,350,C4
2021-12-01,273,C3
2021-11-30,172,C3
2021-11-29,11,C4
2021-11-28,30,C4
2021-11-27,476,C3
2021-11-26,826,C3
2021-11-25,642,C3
2021-11-24,388,C4
2021-11-23,19,C1
2021-11-22,850,C1
2021-11-21,246,C2
2021-11-20,512,C2
2021-11-19,747,C4
2021-11-18,296,C2
2021-11-17,129,C2
2021-11-16,319,C3
2021-11-15,529,C1
2021-11-14,458,C3
2021-11-13,928,C2
2021-11-12,140,C2
2021-11-11,286,C1
2021-11-10,773,C1
2021-11-09,491,C3
2021-11-08,917,C1
2021-11-07,12,C4
2021-11-06,725,C4
2021-11-05,429,C2
2021-11-04,605,C3
2021-11-03,177,C4
2021-11-02,169,C2
2021-11-01,948,C2
2021-10-31,211,C2
2021-10-30,266,C2
2021-10-29,274,C1
2021-10-28,677,C2
2021-10-27,78,C4
2021-10-26,396,C1
2021-10-25,217,C1
2021-10-24,649,C3
2021-10-23,384,C3
2021-10-22,541,C4
2021-10-21,326,C1
2021-10-20,459,C4
2021-10-19,325,C4
2021-10-18,877,C4
2021-10-17,396,C1
2021-10-16,130,C2
2021-10-15,376,C4
2021-10-14,688,C2
2021-10-13,776,C1
2021-10-12,682,C1
2021-10-11,67,C3
2021-10-10,608,C3
2021-10-09,881,C4
2021-10-08,632,C2
2021-10-07,911,C3
2021-10-06,282,C2
2021-10-05,638,C2
2021-10-04,448,C3
2021-10-03,816,C4
2021-10-02,394,C3
2021-10-01,772,C4
2021-09-30,351,C2
2021-09-29,723,C2
2021-09-28,574,C4
2021-09-27,249,C1
2021-09-26,541,C4
2021-09-25,215,C2
2021-09-24,796,C3
2021-09-23,279,C2
2021-09-22,959,C3
2021-09-21,177,C2
2021-09-20,196,C4
2021-09-19,571,C2
2021-09-18,321,C1
2021-09-17,983,C3
2021-09-16,67,C3
2021-09-15,168,C4
2021-09-14,938,C4
2021-09-13,321,C3
2021-09-12,89,C2
2021-09-11,689,C1
2021-09-10,444,C2
2021-09-09,83,C4
2021-09-08,265,C1
2021-09-07,718,C4
2021-09-06,374,C1
2021-09-05,310,C1
2021-09-04,713,C2
2021-09-03,718,C1
2021-09-02,316,C1
2021-09-01,454,C4
2021-08-31,515,C3
2021-08-30,85,C3
2021-08-29,531,C3
2021-08-28,937,C1
2021-08-27,535,C1
2021-08-26,202,C2
2021-08-25,860,C4
2021-08-24,53,C1
2021-08-23,262,C3
2021-08-22,793,C1
2021-08-21,730,C3
2021-08-20,35,C4
2021-08-19,918,C3
2021-08-18,679,C1
2021-08-17,308,C4
2021-08-16,139,C4
2021-08-15,761,C3
2021-08-14,113,C4
2021-08-13,691,C2
2021-08-12,143,C1
2021-08-11,411,C3
2021-08-10,328,C3
2021-08-09,331,C3
2021-08-08,370,C4
2021-08-07,641,C1
2021-08-06,87,C4
2021-08-05,694,C1
2021-08-04,959,C4
2021-08-03,324,C2
2021-08-02,336,C2
2021-08-01,509,C3
2021-07-31,537,C3
2021-07-30,170,C4
2021-07-29,34,C2
2021-07-28,671,C1
2021-07-27,898,C4
2021-07-26,212,C4
2021-07-25,729,C4
2021-07-24,758,C1
2021-07-23,304,C3
2021-07-22,850,C4
2021-07-21,41,C1
2021-07-20,813,C3
2021-07-19,245,C1
2021-07-18,810,C3
2021-07-17,873,C2
2021-07-16,918,C2
2021-07-15,398,C2
2021-07-14,28,C1
2021-07-13,869,C1
2021-07-12,958,C3
2021-07-11,806,C1
2021-07-10,415,C1
2021-07-09,414,C2
2021-07-08,886,C2
2021-07-07,195,C4
2021-07-06,193,C3
2021-07-05,397,C2
2021-07-04,610,C1
2021-07-03,186,C3
2021-07-02,616,C1
2021-07-01,331,C3
2021-06-30,32,C2
2021-06-29,435,C3
2021-06-28,300,C3
2021-06-27,225,C4
2021-06-26,420,C1
2021-06-25,538,C3
2021-06-24,18,C3
2021-06-23,715,C1
2021-06-22,684,C1
2021-06-21,822,C1
2021-06-20,197,C4
2021-06-19,938,C1
2021-06-18,361,C1
2021-06-17,20,C2
2021-06-16,787,C1
2021-06-15,720,C3
2021-06-14,47,C1
2021-06-13,685,C2
2021-06-12,908,C1
2021-06-11,512,C2
2021-06-10,937,C4
2021-06-09,862,C3
2021-06-08,86,C3
2021-06-07,311,C2
2021-06-06,933,C4
2021-06-05,474,C1
2021-06-04,156,C4
2021-06-03,772,C1
2021-06-02,164,C4
2021-06-01,800,C2
2021-05-31,897,C2
2021-05-30,441,C4
2021-05-29,531,C3
2021-05-28,997,C3
2021-05-27,333,C4
2021-05-26,164,C3
2021-05-25,770,C2
2021-05-24,698,C4
2021-05-23,793,C4
2021-05-22,579,C1
2021-05-21,497,C1
2021-05-20,875,C1
2021-05-19,251,C2
2021-05-18,384,C1
2021-05-17,786,C2
2021-05-16,283,C2
2021-05-15,879,C2
2021-05-14,29,C4
2021-05-13,890,C2
2021-05-12,323,C4
2021-05-11,35,C3
2021-05-10,657,C3
2021-05-09,909,C1
2021-05-08,429,C3
2021-05-07,341,C4
2021-05-06,324,C1
2021-05-05,48,C1
2021-05-04,813,C3
2021-05-03,744,C3
2021-05-02,584,C1
2021-05-01,595,C2
2021-04-30,78,C4
2021-04-29,769,C4
2021-04-28,611,C2
2021-04-27,262,C3
2021-04-26,773,C2
2021-04-25,703,C3
2021-04-24,754,C4
2021-04-23,964,C2
2021-04-22,687,C1
2021-04-21,560,C2
2021-04-20,448,C1
2021-04-19,842,C1
2021-04-18,807,C1
2021-04-17,34,C3
2021-04-16,857,C2
2021-04-15,881,C3
2021-04-14,271,C4
2021-04-13,396,C4
2021-04-12,30,C2
2021-04-11,388,C2
2021-04-10,836,C1
2021-04-09,763,C4
2021-04-08,384,C4
2021-04-07,964,C2
2021-04-06,574,C3
2021-04-05,713,C3
2021-04-04,895,C3
2021-04-03,798,C3
2021-04-02,344,C1
2021-04-01,578,C4
2021-03-31,499,C4
2021-03-30,977,C2
2021-03-29,887,C4
2021-03-28,619,C3
2021-03-27,804,C2
2021-03-26,19,C1
2021-03-25,771,C2
2021-03-24,282,C4
2021-03-23,746,C3
2021-03-22,640,C2
2021-03-21,320,C4
2021-03-20,566,C4
2021-03-19,801,C4
2021-03-18,375,C3
2021-03-17,89,C3
2021-03-16,63,C4
2021-03-15,876,C4
2021-03-14,873,C3
2021-03-13,395,C2
2021-03-12,89,C4
2021-03-11,419,C3
2021-03-10,143,C4
2021-03-09,69,C1
2021-03-08,698,C1
2021-03-07,628,C1
2021-03-06,542,C4
2021-03-05,984,C1
2021-03-04,616,C2
2021-03-03,81,C3
2021-03-02,493,C2
2021-03-01,163,C2
2021-02-28,720,C1
2021-02-27,889,C2
2021-02-26,745,C1
2021-02-25,388,C3
2021-02-24,309,C2
2021-02-23,75,C2
2021-02-22,245,C1
2021-02-21,846,C3
2021-02-20,634,C3
2021-02-19,853,C2
2021-02-18,235,C4
2021-02-17,600,C3
2021-02-16,47,C1
2021-02-15,255,C4
2021-02-14,33,C1
2021-02-13,605,C1
2021-02-12,699,C1
2021-02-11,325,C2
2021-02-10,756,C4
2021-02-09,661,C2
2021-02-08,405,C2
2021-02-07,287,C4
2021-02-06,456,C4
2021-02-05,811,C3
2021-02-04,200,C1
2021-02-03,914,C4
2021-02-02,215,C3
2021-02-01,888,C1
2021-01-31,430,C4
2021-01-30,228,C4
2021-01-29,611,C4
2021-01-28,996,C4
2021-01-27,936,C2
2021-01-26,428,C3
2021-01-25,100,C2
2021-01-24,337,C3
2021-01-23,661,C4
2021-01-22,829,C1
2021-01-21,448,C1
2021-01-20,824,C1
2021-01-19,158,C1
2021-01-18,544,C3
2021-01-17,792,C3
2021-01-16,168,C3
2021-01-15,410,C2
2021-01-14,113,C1
2021-01-13,771,C1
2021-01-12,864,C3
2021-01-11,416,C4
2021-01-10,516,C3
2021-01-09,130,C1
2021-01-08,627,C4
2021-01-07,291,C3
2021-01-06,697,C1
2021-01-05,556,C3
2021-01-04,845,C1
2021-01-03,43,C4
2021-01-02,295,C2
2021-01-01,302,C1
2020-12-31,197,C3
2020-12-30,693,C1
2020-12-29,104,C2
2020-12-28,873,C3
2020-12-27,920,C3
2020-12-26,591,C1
2020-12-25,399,C3
2020-12-24,592,C4
2020-12-23,724,C1
2020-12-22,704,C2
2020-12-21,533,C4
2020-12-20,254,C1
2020-12-19,819,C2
2020-12-18,508,C1
2020-12-17,747,C4
2020-12-16,167,C2
2020-12-15,860,C3
2020-12-14,355,C2
2020-12-13,127,C4
2020-12-12,411,C1
2020-12-11,978,C4
2020-12-10,60,C4
2020-12-09,764,C2
2020-12-08,486,C4
2020-12-07,343,C1
2020-12-06,590,C3
2020-12-05,793,C1
2020-12-04,157,C3
2020-12-03,789,C1
2020-12-02,495,C2
2020-12-01,538,C4
2020-11-30,248,C2
2020-11-29,668,C2
2020-11-28,398,C1
2020-11-27,851,C2
2020-11-26,160,C3
2020-11-25,571,C4
2020-11-24,386,C2
2020-11-23,50,C3
2020-11-22,78,C2
2020-11-21,342,C2
2020-11-20,734,C1
2020-11-19,968,C1
2020-11-18,604,C1
2020-11-17,574,C4
2020-11-16,330,C2
2020-11-15,320,C2
2020-11-14,98,C3
2020-11-13,217,C4
2020-11-12,407,C1
2020-11-11,954,C2
2020-11-10,760,C4
2020-11-09,26,C3
2020-11-08,575,C4
2020-11-07,135,C2
2020-11-06,935,C1
2020-11-05,343,C1
2020-11-04,644,C1
2020-11-03,950,C1
2020-11-02,351,C3
2020-11-01,375,C1
2020-10-31,428,C2
2020-10-30,115,C2
2020-10-29,470,C1
2020-10-28,612,C2
2020-10-27,298,C4
2020-10-26,373,C2
2020-10-25,490,C2
2020-10-24,338,C1
2020-10-23,630,C1
2020-10-22,891,C1
2020-10-21,902,C3
2020-10-20,576,C1
2020-10-19,996,C4
2020-10-18,520,C2
2020-10-17,910,C4
2020-10-16,548,C2
2020-10-15,566,C2
2020-10-14,727,C4
2020-10-13,975,C2
2020-10-12,655,C3
2020-10-11,871,C4
2020-10-10,992,C2
2020-10-09,117,C2
2020-10-08,569,C1
2020-10-07,212,C3
2020-10-06,410,C4
2020-10-05,614,C1
2020-10-04,43,C1
2020-10-03,828,C4
2020-10-02,606,C3
2020-10-01,290,C1
2020-09-30,481,C2
2020-09-29,343,C2
2020-09-28,392,C1
2020-09-27,246,C2
2020-09-26,695,C1
2020-09-25,568,C4
2020-09-24,507,C3
2020-09-23,301,C1
2020-09-22,272,C2
2020-09-21,737,C2
2020-09-20,728,C4
2020-09-19,974,C4
2020-09-18,285,C4
2020-09-17,788,C1
2020-09-16,325,C3
2020-09-15,792,C3
2020-09-14,999,C2
2020-09-13,149,C1
2020-09-12,664,C1
2020-09-11,497,C1
2020-09-10,964,C2
2020-09-09,241,C4
2020-09-08,742,C2
2020-09-07,663,C4
2020-09-06,127,C1
2020-09-05,521,C1
2020-09-04,250,C4
2020-09-03,956,C3
2020-09-02,721,C2
2020-09-01,193,C4
2020-08-31,134,C4
2020-08-30,774,C4
2020-08-29,396,C1
2020-08-28,179,C1
2020-08-27,834,C4
2020-08-26,569,C4
2020-08-25,857,C1
2020-08-24,671,C1
2020-08-23,853,C3
2020-08-22,491,C4
2020-08-21,112,C4
2020-08-20,228,C4
2020-08-19,61,C1
2020-08-18,605,C4
2020-08-17,528,C1
2020-08-16,594,C4
2020-08-15,784,C4
2020-08-14,867,C1
2020-08-13,586,C4
2020-08-12,109,C2
2020-08-11,416,C4
2020-08-10,864,C2
2020-08-09,404,C3
2020-08-08,389,C4
2020-08-07,111,C4
2020-08-06,791,C4
2020-08-05,697,C2
2020-08-04,787,C4
2020-08-03,818,C3
2020-08-02,683,C2
2020-08-01,78,C4
2020-07-31,156,C4
2020-07-30,970,C3
2020-07-29,622,C1
2020-07-28,231,C1
2020-07-27,418,C3
2020-07-26,726,C3
2020-07-25,679,C1
2020-07-24,859,C2
2020-07-23,240,C4
2020-07-22,291,C3
2020-07-21,351,C1
2020-07-20,276,C2
2020-07-19,367,C3
2020-07-18,840,C1
2020-07-17,556,C2
2020-07-16,541,C4
2020-07-15,592,C1
2020-07-14,215,C3
2020-07-13,391,C2
2020-07-12,91,C1
2020-07-11,919,C4
2020-07-10,191,C2
2020-07-09,576,C4
2020-07-08,486,C4
2020-07-07,806,C4
2020-07-06,278,C4
2020-07-05,708,C3
2020-07-04,933,C1
2020-07-03,197,C2
2020-07-02,628,C3
2020-07-01,900,C1
2020-06-30,480,C3
2020-06-29,331,C3
2020-06-28,168,C3
2020-06-27,350,C2
2020-06-26,207,C4
2020-06-25,308,C3
2020-06-24,372,C4
2020-06-23,173,C4
2020-06-22,607,C4
2020-06-21,14,C4
2020-06-20,422,C2
2020-06-19,751,C2
2020-06-18,793,C4
2020-06-17,316,C4
2020-06-16,264,C3
2020-06-15,523,C1
2020-06-14,234,C4
2020-06-13,925,C2
2020-06-12,420,C1
2020-06-11,454,C1
2020-06-10,646,C1
2020-06-09,939,C3
2020-06-08,559,C2
2020-06-07,735,C3
2020-06-06,285,C4
2020-06-05,592,C3
2020-06-04,736,C3
2020-06-03,462,C4
2020-06-02,219,C1
2020-06-01,20,C3
2020-05-31,533,C2
2020-05-30,381,C3
2020-05-29,346,C4
2020-05-28,18,C3
2020-05-27,210,C2
2020-05-26,587,C3
2020-05-25,671,C1
2020-05-24,809,C4
2020-05-23,868,C4
2020-05-22,246,C2
2020-05-21,946,C3
2020-05-20,931,C3
2020-05-19,87,C2
2020-05-18,626,C2
2020-05-17,149,C1
2020-05-16,558,C2
2020-05-15,74,C1
2020-05-14,615,C3
2020-05-13,928,C2
2020-05-12,168,C4
2020-05-11,459,C2
2020-05-10,518,C3
2020-05-09,905,C1
2020-05-08,241,C2
2020-05-07,284,C4
2020-05-06,536,C4
2020-05-05,239,C1
2020-05-04,877,C3
2020-05-03,817,C4
2020-05-02,604,C1
2020-05-01,602,C3
2020-04-30,142,C1
2020-04-29,633,C1
2020-04-28,993,C2
2020-04-27,572,C3
2020-04-26,495,C4
2020-04-25,360,C3
2020-04-24,655,C3
2020-04-23,613,C4
2020-04-22,131,C1
2020-04-21,630,C4
2020-04-20,130,C1
2020-04-19,147,C2
2020-04-18,843,C1
2020-04-17,814,C3
2020-04-16,143,C3
2020-04-15,318,C2
2020-04-14,350,C2
2020-04-13,354,C3
2020-04-12,396,C4
2020-04-11,891,C2
2020-04-10,903,C1
2020-04-09,919,C2
2020-04-08,283,C2
2020-04-07,613,C1
2020-04-06,725,C2
2020-04-05,720,C4
2020-04-04,293,C3
2020-04-03,270,C2
2020-04-02,286,C3
2020-04-01,80,C1
2020-03-31,114,C1
2020-03-30,410,C4
2020-03-29,120,C4
2020-03-28,872,C4
2020-03-27,15,C3
2020-03-26,773,C2
2020-03-25,462,C3
2020-03-24,731,C1
2020-03-23,212,C2
2020-03-22,265,C2
2020-03-21,214,C3
2020-03-20,81,C3
2020-03-19,469,C1
2020-03-18,634,C3
2020-03-17,238,C1
2020-03-16,356,C4
2020-03-15,347,C4
2020-03-14,116,C3
2020-03-13,332,C2
2020-03-12,566,C2
2020-03-11,506,C4
2020-03-10,360,C3
2020-03-09,275,C4
2020-03-08,461,C2
2020-03-07,853,C3
2020-03-06,542,C1
2020-03-05,771,C4
2020-03-04,797,C4
2020-03-03,720,C4
2020-03-02,971,C1
2020-03-01,755,C3
2020-02-29,666,C3
2020-02-28,799,C3
2020-02-27,178,C2
2020-02-26,663,C4
2020-02-25,32,C3
2020-02-24,198,C2
2020-02-23,921,C1
2020-02-22,428,C3
2020-02-21,788,C1
2020-02-20,586,C1
2020-02-19,884,C2
2020-02-18,109,C3
2020-02-17,90,C4
2020-02-16,743,C1
2020-02-15,695,C3
2020-02-14,571,C4
2020-02-13,932,C2
2020-02-12,884,C1
2020-02-11,34,C2
2020-02-10,918,C3
2020-02-09,21,C1
2020-02-08,474,C2
2020-02-07,893,C4
2020-02-06,63,C3
2020-02-05,149,C4
2020-02-04,771,C4
2020-02-03,506,C4
2020-02-02,495,C1
2020-02-01,23,C3
2020-01-31,93,C4
2020-01-30,831,C1
2020-01-29,799,C1
2020-01-28,866,C1
2020-01-27,66,C3
2020-01-26,243,C1
2020-01-25,699,C3
2020-01-24,644,C3
2020-01-23,540,C1
2020-01-22,958,C2
2020-01-21,528,C4
2020-01-20,73,C3
2020-01-19,725,C1
2020-01-18,422,C4
2020-01-17,52,C3
2020-01-16,206,C3
2020-01-15,141,C4
2020-01-14,128,C2
2020-01-13,76,C3
2020-01-12,498,C4
2020-01-11,23,C4
2020-01-10,798,C2
2020-01-09,415,C3
2020-01-08,724,C3
2020-01-07,275,C3
2020-01-06,415,C2
2020-01-05,183,C1
2020-01-04,768,C4
2020-01-03,897,C2
2020-01-02,307,C4
2020-01-01,181,C4
2019-12-31,131,C2
2019-12-30,315,C4
2019-12-29,602,C1
2019-12-28,909,C4
2019-12-27,156,C3
2019-12-26,122,C1
2019-12-25,975,C3
2019-12-24,998,C4
2019-12-23,842,C3
2019-12-22,68,C1
2019-12-21,722,C3
2019-12-20,393,C1
2019-12-19,239,C3
2019-12-18,716,C3
2019-12-17,699,C2
2019-12-16,648,C2
2019-12-15,942,C1
2019-12-14,704,C1
2019-12-13,805,C3
2019-12-12,618,C4
2019-12-11,519,C2
2019-12-10,597,C3
2019-12-09,555,C1
2019-12-08,219,C4
2019-12-07,405,C3
2019-12-06,759,C4
2019-12-05,744,C2
2019-12-04,255,C2
2019-12-03,151,C1
2019-12-02,318,C2
2019-12-01,843,C3
2019-11-30,274,C1
2019-11-29,686,C3
2019-11-28,48,C3
2019-11-27,931,C1
2019-11-26,520,C4
2019-11-25,523,C2
2019-11-24,778,C4
2019-11-23,138,C2
2019-11-22,847,C2
2019-11-21,894,C1
2019-11-20,581,C3
2019-11-19,914,C1
2019-11-18,327,C2
2019-11-17,937,C1
2019-11-16,753,C1
2019-11-15,488,C1
2019-11-14,80,C2
2019-11-13,992,C3
2019-11-12,593,C2
2019-11-11,348,C2
2019-11-10,823,C2
2019-11-09,141,C4
2019-11-08,693,C1
2019-11-07,311,C2
2019-11-06,911,C3
2019-11-05,63,C2
2019-11-04,611,C2
2019-11-03,663,C4
2019-11-02,162,C2
2019-11-01,82,C1
2019-10-31,336,C3
2019-10-30,768,C4
2019-10-29,449,C1
2019-10-28,625,C3
2019-10-27,745,C2
2019-10-26,262,C2
2019-10-25,942,C4
2019-10-24,45,C2
2019-10-23,774,C1
2019-10-22,114,C3
2019-10-21,576,C1
2019-10-20,630,C3
2019-10-19,303,C2
2019-10-18,900,C3
2019-10-17,161,C3
2019-10-16,301,C4
2019-10-15,628,C4
2019-10-14,666,C3
2019-10-13,946,C2
2019-10-12,477,C2
2019-10-11,12,C4
2019-10-10,380,C4
2019-10-09,256,C3
2019-10-08,217,C1
2019-10-07,802,C3
2019-10-06,866,C3
2019-10-05,156,C2
2019-10-04,218,C1
2019-10-03,970,C3
2019-10-02,287,C2
2019-10-01,632,C4
2019-09-30,374,C4
2019-09-29,617,C3
2019-09-28,136,C3
2019-09-27,295,C4
2019-09-26,496,C3
2019-09-25,210,C1
2019-09-24,457,C3
2019-09-23,633,C4
2019-09-22,800,C2
2019-09-21,486,C2
2019-09-20,223,C4
2019-09-19,430,C3
2019-09-18,172,C2
2019-09-17,673,C3
2019-09-16,474,C3
2019-09-15,529,C3
2019-09-14,375,C1
2019-09-13,961,C2
2019-09-12,964,C2
2019-09-11,841,C1
2019-09-10,523,C2
2019-09-09,162,C1
2019-09-08,801,C2
2019-09-07,230,C3
2019-09-06,785,C3
2019-09-05,464,C3
2019-09-04,209,C4
2019-09-03,479,C1
2019-09-02,384,C3
2019-09-01,613,C3
2019-08-31,665,C3
2019-08-30,485,C2
2019-08-29,591,C4
2019-08-28,892,C3
2019-08-27,367,C3
2019-08-26,907,C4
2019-08-25,124,C3
2019-08-24,737,C4
2019-08-23,222,C3
2019-08-22,45,C1
2019-08-21,234,C4
2019-08-20,392,C1
2019-08-19,376,C3
2019-08-18,336,C2
2019-08-17,956,C4
2019-08-16,394,C4
2019-08-15,475,C1
2019-08-14,358,C3
2019-08-13,953,C1
2019-08-12,277,C3
2019-08-11,324,C2
2019-08-10,353,C3
2019-08-09,596,C4
2019-08-08,147,C3
2019-08-07,620,C1
2019-08-06,954,C3
2019-08-05,744,C1
2019-08-04,23,C2
2019-08-03,979,C4
2019-08-02,922,C4
2019-08-01,628,C4
2019-07-31,83,C3
2019-07-30,335,C4
2019-07-29,907,C3
2019-07-28,527,C3
2019-07-27,494,C3
2019-07-26,834,C4
2019-07-25,622,C2
